# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715386.21223 0.761391 -0.290533 0.754022 0.584362 -0.561443 0.433549 0.394129 0.0002681580 -0.0000076155 -0.0000881249 0.0000006210 0.0000025800 0.0000294531 0.0026453671 0.0000497201 -0.0000102844 0.0027220179 0.0000063472 0.0025385274
1403715386.26223 0.751708 -0.302830 0.758097 0.585269 -0.562002 0.431701 0.394016 0.0002675515 -0.0000069973 -0.0000889979 0.0000005885 0.0000024053 0.0000301001 0.0026469796 0.0000519076 -0.0000102516 0.0027176950 0.0000063189 0.0025385334
1403715386.31223 0.741909 -0.314044 0.761769 0.585080 -0.563125 0.431147 0.393298 0.0002671313 -0.0000073771 -0.0000895309 0.0000006096 0.0000025510 0.0000305052 0.0026484840 0.0000537391 -0.0000102272 0.0027135117 0.0000062938 0.0025385285
1403715386.36223 0.731633 -0.324789 0.765218 0.584319 -0.563335 0.431566 0.393670 0.0002673707 -0.0000076005 -0.0000892041 0.0000006232 0.0000026146 0.0000302620 0.0026500095 0.0000553306 -0.0000102052 0.0027092390 0.0000062647 0.0025385458
1403715386.41223 0.721185 -0.334410 0.768162 0.582885 -0.563132 0.432769 0.394763 0.0002680686 -0.0000079054 -0.0000882509 0.0000006412 0.0000026816 0.0000295545 0.0026514556 0.0000566317 -0.0000101870 0.0027048469 0.0000062375 0.0025385574
1403715386.46223 0.710747 -0.343515 0.770427 0.581298 -0.562953 0.434099 0.395897 0.0002688133 -0.0000082799 -0.0000872109 0.0000006643 0.0000027659 0.0000287961 0.0026528374 0.0000576828 -0.0000101609 0.0027004967 0.0000062099 0.0025385742
1403715386.51222 0.700115 -0.351544 0.771898 0.579435 -0.562759 0.436013 0.396800 0.0002696399 -0.0000089731 -0.0000860026 0.0000007089 0.0000029426 0.0000279333 0.0026541511 0.0000585279 -0.0000101376 0.0026961786 0.0000061841 0.0025385828
1403715386.56223 0.689046 -0.358251 0.772619 0.577147 -0.563634 0.438662 0.395973 0.0002701004 -0.0000108214 -0.0000851469 0.0000008451 0.0000034934 0.0000273452 0.0026552705 0.0000590359 -0.0000101197 0.0026918417 0.0000061637 0.0025385895
1403715386.61223 0.677366 -0.364325 0.772420 0.575789 -0.564420 0.440205 0.395116 0.0002702755 -0.0000120457 -0.0000847281 0.0000009459 0.0000038592 0.0000270635 0.0026561567 0.0000592237 -0.0000101135 0.0026872125 0.0000061492 0.0025385844
1403715386.66223 0.665160 -0.369061 0.772244 0.572993 -0.565799 0.443780 0.393204 0.0002705739 -0.0000148164 -0.0000838704 0.0000012241 0.0000046777 0.0000265010 0.0026570274 0.0000591405 -0.0000101041 0.0026825205 0.0000061087 0.0025386119
1403715386.71223 0.652190 -0.372621 0.771309 0.571362 -0.567189 0.446085 0.390961 0.0002704306 -0.0000169889 -0.0000836802 0.0000014833 0.0000053436 0.0000263988 0.0026576833 0.0000587107 -0.0000101070 0.0026776590 0.0000060732 0.0025386363
1403715386.76223 0.638408 -0.374793 0.769568 0.570448 -0.569257 0.447337 0.387846 0.0002696969 -0.0000190863 -0.0000843020 0.0000017700 0.0000060546 0.0000268603 0.0026581201 0.0000579264 -0.0000101122 0.0026726036 0.0000060445 0.0025386657
1403715386.81223 0.623087 -0.375970 0.766660 0.570522 -0.573453 0.447367 0.381470 0.0002674683 -0.0000220952 -0.0000866942 0.0000022434 0.0000072545 0.0000286120 0.0026582975 0.0000568023 -0.0000101317 0.0026669879 0.0000060419 0.0025386522
1403715386.86223 0.606374 -0.376510 0.763837 0.570419 -0.577330 0.447963 0.375021 0.0002652834 -0.0000252636 -0.0000887766 0.0000028284 0.0000085506 0.0000302268 0.0026584079 0.0000554181 -0.0000101430 0.0026610489 0.0000060092 0.0025386827
1403715386.91223 0.587663 -0.376310 0.760909 0.570309 -0.581006 0.448160 0.369232 0.0002631422 -0.0000280147 -0.0000907224 0.0000034088 0.0000097577 0.0000318017 0.0026583800 0.0000537535 -0.0000101565 0.0026546312 0.0000059790 0.0025387141
1403715386.96223 0.567177 -0.375940 0.757925 0.570539 -0.583682 0.448036 0.364779 0.0002613902 -0.0000299234 -0.0000922995 0.0000038551 0.0000106679 0.0000331210 0.0026583087 0.0000519090 -0.0000101720 0.0026477994 0.0000059527 0.0025387469
1403715387.01223 0.544545 -0.375429 0.754554 0.571034 -0.585577 0.447449 0.361674 0.0002600179 -0.0000310227 -0.0000936007 0.0000041335 0.0000112710 0.0000342283 0.0026582512 0.0000499058 -0.0000101897 0.0026405479 0.0000059270 0.0025387863
1403715387.06223 0.519487 -0.375198 0.750966 0.572291 -0.585974 0.445943 0.360904 0.0002593567 -0.0000305842 -0.0000945341 0.0000040400 0.0000112518 0.0000349954 0.0026581562 0.0000477111 -0.0000102122 0.0026329113 0.0000059080 0.0025388219
1403715387.11223 0.492589 -0.375276 0.747438 0.574423 -0.584490 0.443680 0.362709 0.0002595561 -0.0000285003 -0.0000949634 0.0000035633 0.0000105305 0.0000352851 0.0026582186 0.0000454687 -0.0000102278 0.0026250761 0.0000058837 0.0025388615
1403715387.16223 0.464002 -0.375153 0.743455 0.577147 -0.582471 0.440415 0.365601 0.0002598785 -0.0000254981 -0.0000954522 0.0000029356 0.0000094669 0.0000356031 0.0026582940 0.0000430729 -0.0000102447 0.0026171880 0.0000058593 0.0025389113
1403715387.21223 0.434236 -0.376508 0.739502 0.580372 -0.579270 0.437140 0.369490 0.0002605767 -0.0000218191 -0.0000955380 0.0000022495 0.0000081001 0.0000355640 0.0026581800 0.0000405755 -0.0000102355 0.0026091039 0.0000058627 0.0025389066
1403715387.26223 0.402640 -0.377340 0.734852 0.582733 -0.577031 0.434808 0.372021 0.0002608977 -0.0000191870 -0.0000957401 0.0000018360 0.0000071403 0.0000356717 0.0026584999 0.0000381081 -0.0000102326 0.0026017893 0.0000058295 0.0025389767
1403715387.31223 0.370100 -0.378373 0.730015 0.584569 -0.574524 0.433228 0.374853 0.0002615422 -0.0000168008 -0.0000954457 0.0000015068 0.0000062295 0.0000353717 0.0026587318 0.0000354189 -0.0000102329 0.0025947089 0.0000057920 0.0025390522
1403715387.36223 0.337086 -0.379786 0.724672 0.586055 -0.572486 0.432262 0.376762 0.0002620130 -0.0000150785 -0.0000951893 0.0000012982 0.0000055758 0.0000351243 0.0026590275 0.0000326947 -0.0000102336 0.0025881606 0.0000057557 0.0025391262
1403715387.41223 0.303448 -0.381569 0.718906 0.587696 -0.570702 0.431050 0.378296 0.0002622647 -0.0000133741 -0.0000951449 0.0000011110 0.0000049520 0.0000350543 0.0026592815 0.0000298885 -0.0000102372 0.0025820225 0.0000057342 0.0025391756
1403715387.46223 0.269480 -0.382879 0.713218 0.589202 -0.569556 0.430053 0.378816 0.0002621638 -0.0000123292 -0.0000954166 0.0000010112 0.0000045878 0.0000352671 0.0026596293 0.0000270496 -0.0000102430 0.0025766434 0.0000057017 0.0025392487
1403715387.51223 0.235007 -0.384143 0.707799 0.591695 -0.569261 0.427788 0.377938 0.0002611931 -0.0000112773 -0.0000966945 0.0000009203 0.0000042761 0.0000363398 0.0026599027 0.0000241051 -0.0000102494 0.0025718897 0.0000056720 0.0025393213
1403715387.56223 0.200274 -0.385318 0.703625 0.593677 -0.569487 0.426067 0.376431 0.0002601463 -0.0000108436 -0.0000979539 0.0000008873 0.0000041853 0.0000374298 0.0026601683 0.0000211044 -0.0000102543 0.0025678119 0.0000056436 0.0025393944
1403715387.61223 0.165213 -0.386405 0.701416 0.595387 -0.570837 0.424773 0.373131 0.0002585809 -0.0000114545 -0.0000996410 0.0000009449 0.0000045183 0.0000389467 0.0026603870 0.0000180329 -0.0000102567 0.0025644209 0.0000056156 0.0025394708
1403715387.66223 0.129903 -0.387882 0.702362 0.597307 -0.571804 0.423169 0.370396 0.0002571028 -0.0000116585 -0.0001012301 0.0000009680 0.0000046966 0.0000404147 0.0026607790 0.0000149665 -0.0000102565 0.0025617657 0.0000055907 0.0025395646
1403715387.71223 0.094511 -0.390675 0.706108 0.599539 -0.571784 0.421701 0.368489 0.0002559662 -0.0000113218 -0.0001024762 0.0000009423 0.0000046405 0.0000415866 0.0026612470 0.0000118521 -0.0000102349 0.0025598672 0.0000055680 0.0025396640
1403715387.76223 0.058922 -0.394339 0.713297 0.601434 -0.571856 0.420859 0.366245 0.0002549191 -0.0000114175 -0.0001035592 0.0000009556 0.0000047478 0.0000426348 0.0026620459 0.0000087269 -0.0000102131 0.0025587224 0.0000055487 0.0025397891
1403715387.81223 0.022985 -0.397813 0.722715 0.602842 -0.571522 0.420627 0.364717 0.0002543105 -0.0000114494 -0.0001041746 0.0000009557 0.0000047989 0.0000432345 0.0026628787 0.0000055952 -0.0000101775 0.0025578942 0.0000055930 0.0025398438
1403715387.86223 -0.013177 -0.403739 0.734243 0.604189 -0.571468 0.420455 0.362764 0.0002535946 -0.0000117764 -0.0001048681 0.0000009906 0.0000049808 0.0000439310 0.0026639139 0.0000022284 -0.0000101501 0.0025582728 0.0000055527 0.0025399898
1403715387.91223 -0.049546 -0.410732 0.744814 0.605196 -0.571116 0.420818 0.361215 0.0002532028 -0.0000121054 -0.0001052311 0.0000010258 0.0000051437 0.0000443027 0.0026653779 -0.0000013068 -0.0000101213 0.0025594400 0.0000055148 0.0025401386
1403715387.96223 -0.086178 -0.418233 0.752585 0.606109 -0.570490 0.421114 0.360329 0.0002530257 -0.0000121623 -0.0001054105 0.0000010348 0.0000051811 0.0000444855 0.0026669954 -0.0000050448 -0.0000100986 0.0025614090 0.0000054829 0.0025402876
1403715388.01223 -0.122951 -0.426612 0.757188 0.606363 -0.569932 0.422062 0.359672 0.0002531453 -0.0000125049 -0.0001052602 0.0000010702 0.0000053152 0.0000443371 0.0026688112 -0.0000089711 -0.0000100813 0.0025640479 0.0000054665 0.0025404065
1403715388.06223 -0.159792 -0.435886 0.758703 0.607194 -0.568615 0.422345 0.360024 0.0002534305 -0.0000120071 -0.0001050468 0.0000010238 0.0000050933 0.0000441123 0.0026708276 -0.0000131883 -0.0000100626 0.0025676407 0.0000054367 0.0025405542
1403715388.11223 -0.196948 -0.445411 0.756857 0.607174 -0.567434 0.423391 0.360693 0.0002540693 -0.0000118592 -0.0001044357 0.0000010107 0.0000049918 0.0000434995 0.0026729684 -0.0000176275 -0.0000100476 0.0025720252 0.0000054168 0.0025406901
1403715388.16223 -0.234579 -0.456305 0.751755 0.607150 -0.566049 0.424629 0.361451 0.0002548234 -0.0000116905 -0.0001037028 0.0000009964 0.0000048753 0.0000427746 0.0026753685 -0.0000223502 -0.0000100562 0.0025773102 0.0000053992 0.0025408436
1403715388.21223 -0.272225 -0.467992 0.743600 0.606793 -0.564000 0.426167 0.363439 0.0002561078 -0.0000111245 -0.0001024514 0.0000009460 0.0000045679 0.0000415551 0.0026781533 -0.0000274796 -0.0000100715 0.0025834797 0.0000053894 0.0025409940
1403715388.26223 -0.309980 -0.480341 0.732986 0.606110 -0.561775 0.428080 0.365770 0.0002576296 -0.0000105744 -0.0001009082 0.0000008990 0.0000042595 0.0000400934 0.0026811457 -0.0000329338 -0.0000100886 0.0025904714 0.0000053834 0.0025411211
1403715388.31223 -0.347837 -0.493271 0.720559 0.605811 -0.559653 0.429438 0.367919 0.0002588644 -0.0000098543 -0.0000996413 0.0000008397 0.0000039097 0.0000389187 0.0026842034 -0.0000387197 -0.0000101013 0.0025981595 0.0000054065 0.0025411269
1403715388.36223 -0.385910 -0.506536 0.707673 0.605603 -0.557654 0.430271 0.370315 0.0002600005 -0.0000088870 -0.0000984799 0.0000007701 0.0000034822 0.0000378656 0.0026876619 -0.0000449239 -0.0000100980 0.0026069039 0.0000054072 0.0025412426
1403715388.41223 -0.423050 -0.520518 0.694007 0.605463 -0.556575 0.431047 0.371264 0.0002606073 -0.0000086241 -0.0000978210 0.0000007492 0.0000033513 0.0000372789 0.0026909981 -0.0000513205 -0.0000100598 0.0026162150 0.0000054676 0.0025412163
1403715388.46223 -0.461054 -0.534601 0.680720 0.605632 -0.555072 0.431039 0.373243 0.0002612870 -0.0000075408 -0.0000971430 0.0000006835 0.0000029174 0.0000366789 0.0026949041 -0.0000581459 -0.0000100715 0.0026264256 0.0000054708 0.0025413386
1403715388.51223 -0.498645 -0.548580 0.667084 0.605756 -0.554829 0.430871 0.373597 0.0002613600 -0.0000072852 -0.0000970907 0.0000006709 0.0000028206 0.0000366325 0.0026988962 -0.0000653637 -0.0000100843 0.0026376571 0.0000054810 0.0025414468
1403715388.56223 -0.535999 -0.562694 0.653583 0.605193 -0.554707 0.431955 0.373439 0.0002616764 -0.0000077622 -0.0000966994 0.0000007003 0.0000029834 0.0000363007 0.0027029724 -0.0000727914 -0.0000100977 0.0026495273 0.0000054930 0.0025415453
1403715388.61223 -0.573420 -0.577069 0.640556 0.604772 -0.554664 0.432481 0.373576 0.0002619093 -0.0000079666 -0.0000964213 0.0000007135 0.0000030484 0.0000360646 0.0027070732 -0.0000805233 -0.0000101060 0.0026622268 0.0000055124 0.0025416070
1403715388.66223 -0.610766 -0.591293 0.627573 0.604549 -0.554152 0.433047 0.374040 0.0002622594 -0.0000079178 -0.0000960280 0.0000007119 0.0000030148 0.0000357305 0.0027114467 -0.0000885997 -0.0000101277 0.0026757219 0.0000055296 0.0025417046
1403715388.71223 -0.647973 -0.605698 0.615197 0.604230 -0.553534 0.433923 0.374456 0.0002627014 -0.0000079749 -0.0000955140 0.0000007165 0.0000030154 0.0000352979 0.0027159285 -0.0000969676 -0.0000101476 0.0026899991 0.0000055448 0.0025417916
1403715388.76223 -0.685039 -0.620489 0.603437 0.604440 -0.552951 0.433855 0.375057 0.0002629003 -0.0000075666 -0.0000953252 0.0000006937 0.0000028590 0.0000351371 0.0027206473 -0.0001057233 -0.0000101869 0.0027051182 0.0000055726 0.0025419015
1403715388.81223 -0.721982 -0.635437 0.592140 0.604433 -0.552671 0.434173 0.375112 0.0002630338 -0.0000075819 -0.0000951793 0.0000006961 0.0000028589 0.0000350162 0.0027255802 -0.0001147922 -0.0000102242 0.0027208938 0.0000055963 0.0025420033
1403715388.86223 -0.758848 -0.650669 0.581888 0.604909 -0.551971 0.434248 0.375289 0.0002631414 -0.0000072739 -0.0000950892 0.0000006803 0.0000027436 0.0000349389 0.0027307442 -0.0001242334 -0.0000102595 0.0027374348 0.0000056166 0.0025420971
1403715388.91223 -0.795628 -0.665979 0.573589 0.605615 -0.550416 0.433830 0.376915 0.0002635594 -0.0000060795 -0.0000946830 0.0000006203 0.0000022980 0.0000345926 0.0027360732 -0.0001340299 -0.0000102877 0.0027548154 0.0000056273 0.0025421823
1403715388.96223 -0.832383 -0.681095 0.568037 0.605872 -0.549424 0.434374 0.377321 0.0002639047 -0.0000058004 -0.0000942969 0.0000006096 0.0000021860 0.0000342729 0.0027416123 -0.0001441345 -0.0000103187 0.0027728849 0.0000056373 0.0025422897
1403715389.01223 -0.868505 -0.697431 0.565830 0.606545 -0.548355 0.434279 0.377905 0.0002640883 -0.0000052596 -0.0000941070 0.0000005842 0.0000019829 0.0000341080 0.0027469755 -0.0001544653 -0.0000102366 0.0027915582 0.0000056181 0.0025422196
1403715389.06223 -0.904611 -0.713114 0.565949 0.606837 -0.547160 0.434952 0.378393 0.0002644809 -0.0000048611 -0.0000936646 0.0000005714 0.0000018300 0.0000337467 0.0027534158 -0.0001654722 -0.0000102647 0.0028107967 0.0000056098 0.0025423577
1403715389.11223 -0.940445 -0.728752 0.569153 0.607708 -0.546073 0.434708 0.378846 0.0002645683 -0.0000041855 -0.0000936076 0.0000005506 0.0000015890 0.0000336984 0.0027595910 -0.0001765243 -0.0000102993 0.0028308651 0.0000055986 0.0025424974
1403715389.16223 -0.976014 -0.744296 0.574748 0.608787 -0.544810 0.434269 0.379436 0.0002646306 -0.0000033124 -0.0000935830 0.0000005281 0.0000012791 0.0000336760 0.0027659030 -0.0001878245 -0.0000103354 0.0028515160 0.0000055829 0.0025426398
1403715389.21223 -1.011429 -0.759716 0.580856 0.609619 -0.543451 0.434137 0.380199 0.0002648399 -0.0000024925 -0.0000933663 0.0000005122 0.0000009860 0.0000334989 0.0027722830 -0.0001993377 -0.0000103734 0.0028727050 0.0000055711 0.0025427758
1403715389.26223 -1.046242 -0.774782 0.586875 0.611083 -0.541668 0.433106 0.381566 0.0002649263 -0.0000009639 -0.0000933041 0.0000004942 0.0000004458 0.0000334466 0.0027786756 -0.0002110345 -0.0000104270 0.0028945683 0.0000055608 0.0025429290
1403715389.31223 -1.080547 -0.789087 0.592672 0.612183 -0.540375 0.432489 0.382335 0.0002649584 0.0000000330 -0.0000932855 0.0000004930 0.0000000939 0.0000334319 0.0027848338 -0.0002225937 -0.0000104844 0.0029166657 0.0000055507 0.0025430885
1403715389.36223 -1.114041 -0.803373 0.597930 0.613449 -0.538959 0.431975 0.382886 0.0002649594 0.0000009859 -0.0000932969 0.0000004992 -0.0000002422 0.0000334421 0.0027909977 -0.0002342116 -0.0000105375 0.0029390859 0.0000055430 0.0025432543
1403715389.41223 -1.146829 -0.817643 0.602734 0.614478 -0.537702 0.431392 0.383658 0.0002649939 0.0000019490 -0.0000932561 0.0000005125 -0.0000005820 0.0000334115 0.0027973615 -0.0002460095 -0.0000106097 0.0029616603 0.0000055432 0.0025434319
1403715389.46223 -1.179085 -0.831482 0.606928 0.615221 -0.537164 0.431236 0.383397 0.0002648697 0.0000022131 -0.0000934214 0.0000005193 -0.0000006771 0.0000335455 0.0028037934 -0.0002578551 -0.0000106769 0.0029842558 0.0000055395 0.0025435996
1403715389.51223 -1.210671 -0.845401 0.611160 0.615542 -0.537014 0.431650 0.382625 0.0002647983 0.0000019180 -0.0000935311 0.0000005172 -0.0000005737 0.0000336329 0.0028100740 -0.0002696461 -0.0000107164 0.0030070620 0.0000055207 0.0025437344
1403715389.56223 -1.241451 -0.859233 0.614872 0.615072 -0.537477 0.432878 0.381340 0.0002648531 0.0000008829 -0.0000934952 0.0000005090 -0.0000002073 0.0000336024 0.0028165572 -0.0002816183 -0.0000107755 0.0030300531 0.0000055156 0.0025438897
1403715389.61223 -1.271759 -0.873000 0.618570 0.614291 -0.537908 0.435415 0.379100 0.0002650576 -0.0000009145 -0.0000932505 0.0000005091 0.0000004246 0.0000333993 0.0028228227 -0.0002934837 -0.0000107362 0.0030526933 0.0000055019 0.0025438771
1403715389.66223 -1.301207 -0.887447 0.620614 0.614656 -0.537403 0.438018 0.376214 0.0002650780 -0.0000024691 -0.0000932082 0.0000005312 0.0000009713 0.0000333641 0.0028294413 -0.0003055717 -0.0000107509 0.0030754230 0.0000054224 0.0025439516
1403715389.71223 -1.329768 -0.901446 0.623122 0.615891 -0.535985 0.440775 0.372983 0.0002650634 -0.0000038479 -0.0000931952 0.0000005682 0.0000014573 0.0000333575 0.0028366465 -0.0003181050 -0.0000107974 0.0030984017 0.0000054057 0.0025440948
1403715389.76223 -1.357720 -0.915360 0.625171 0.618030 -0.533729 0.443619 0.369289 0.0002649498 -0.0000049765 -0.0000932989 0.0000006107 0.0000018576 0.0000334449 0.0028437236 -0.0003305096 -0.0000108492 0.0031213104 0.0000053935 0.0025442429
1403715389.81223 -1.385163 -0.929263 0.626814 0.621026 -0.530140 0.446893 0.365467 0.0002649761 -0.0000057664 -0.0000932366 0.0000006478 0.0000021346 0.0000333968 0.0028508226 -0.0003429354 -0.0000108987 0.0031441757 0.0000053868 0.0025443695
1403715389.86223 -1.412329 -0.943222 0.627509 0.625380 -0.526457 0.449155 0.360559 0.0002643543 -0.0000063335 -0.0000939824 0.0000006792 0.0000023577 0.0000340019 0.0028579610 -0.0003554570 -0.0000109454 0.0031671980 0.0000053780 0.0025444841
1403715389.91223 -1.439398 -0.956806 0.627442 0.630980 -0.522193 0.450503 0.355283 0.0002633325 -0.0000063608 -0.0000952322 0.0000006857 0.0000024058 0.0000350279 0.0028652879 -0.0003682448 -0.0000109645 0.0031904606 0.0000053686 0.0025445232
1403715389.96223 -1.465841 -0.972057 0.626589 0.637137 -0.517683 0.451409 0.349700 0.0002620814 -0.0000062520 -0.0000967266 0.0000006836 0.0000024105 0.0000362823 0.0028724819 -0.0003811034 -0.0000109277 0.0032140366 0.0000053184 0.0025444755
1403715390.01223 -1.492464 -0.986589 0.625329 0.644300 -0.512782 0.451227 0.343987 0.0002603835 -0.0000055964 -0.0000987255 0.0000006602 0.0000022241 0.0000380182 0.0028809737 -0.0003948986 -0.0000109940 0.0032375180 0.0000053105 0.0025446005
1403715390.06223 -1.518975 -1.001434 0.623363 0.651525 -0.507430 0.451227 0.338265 0.0002587572 -0.0000049234 -0.0001005755 0.0000006390 0.0000020147 0.0000396806 0.0028892639 -0.0004087057 -0.0000110516 0.0032616055 0.0000052981 0.0025447074
1403715390.11223 -1.544926 -1.017081 0.620999 0.658655 -0.501377 0.451672 0.332847 0.0002573909 -0.0000041519 -0.0001020913 0.0000006176 0.0000017464 0.0000410828 0.0028979236 -0.0004228384 -0.0000111059 0.0032857149 0.0000052916 0.0025448096
1403715390.16223 -1.570183 -1.033863 0.618424 0.666003 -0.494425 0.451946 0.328221 0.0002561931 -0.0000028294 -0.0001034034 0.0000005869 0.0000012392 0.0000423251 0.0029074408 -0.0004375990 -0.0000111567 0.0033094673 0.0000052863 0.0025448937
1403715390.21223 -1.593989 -1.052137 0.614651 0.673021 -0.487011 0.452838 0.323729 0.0002552518 -0.0000015900 -0.0001043993 0.0000005663 0.0000007433 0.0000432850 0.0029174238 -0.0004528337 -0.0000110588 0.0033325299 0.0000053086 0.0025447661
1403715390.26223 -1.617245 -1.071005 0.610764 0.680305 -0.479602 0.453222 0.318993 0.0002540537 -0.0000003241 -0.0001056235 0.0000005611 0.0000002251 0.0000444981 0.0029287166 -0.0004685670 -0.0000110867 0.0033543650 0.0000052865 0.0025448320
